Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
417.30,,-396,-248,-708,,,56.85,-55.2,-95.55
417.33,,20,-188,-992,,,58.35,-55.35,-97.95
417.37,,-264,-200,-1000,,,58.35,-56.4,-100.35
417.42,,-352,-220,-824,,,59.1,-58.35,-102.9
417.47,,-428,36,-868,,,58.95,-58.35,-103.2
417.51,,-528,100,-616,,,59.25,-57.75,-104.25
417.54,,-636,-172,-712,,,58.95,-56.25,-102.75
417.58,,-728,-28,-668,,,58.35,-57.75,-100.95
417.62,,-744,-296,-696,,,57.9,-54.9,-98.1
417.69,,-296,-180,-668,,,56.1,-54.75,-92.55
417.72,,-324,16,-972,,,54.6,-54.3,-89.85
417.76,,-312,-272,-1032,,,53.85,-53.25,-87.9
417.80,,-132,-280,-1064,,,53.25,-52.5,-85.35
417.83,,-160,-212,-1072,,,51.15,-53.85,-84.6
417.87,,-268,-148,-992,,,49.35,-53.55,-82.35
418.06,,-748,-56,-1084,,,45.6,-52.8,-80.1
418.09,,-620,-236,-708,,,46.95,-52.5,-79.05
418.13,,-348,332,-1036,,,46.65,-50.1,-79.2
418.17,,320,-612,-1060,,,46.65,-51.9,-78.45
418.20,,124,-96,-1092,,,46.35,-52.65,-79.2
418.24,,-236,-56,-1028,,,45.45,-51.15,-78
418.31,,216,-144,-1112,,,44.7,-54.45,-79.65
418.35,,-80,-84,-1048,,,44.7,-53.4,-79.2
418.38,,12,-60,-984,,,44.7,-53.1,-78.9
418.42,,96,20,-956,,,44.85,-54.3,-79.5
418.46,,100,-68,-996,,,44.25,-54.75,-79.65
418.49,,-4,8,-1012,,,45,-54.45,-79.35
418.56,,72,-72,-1056,,,45.3,-54.6,-79.65
418.60,,-20,-88,-1044,,,45.75,-53.7,-80.7
418.64,,48,-56,-1072,,,45.3,-55.2,-80.1
418.67,,48,-80,-1060,,,45.15,-54.6,-79.5
418.71,,-48,-128,-1072,,,45.6,-54.45,-80.55
418.75,,0,-24,-1060,,,45,-53.7,-80.55
418.78,,8,-72,-1076,,,46.65,-53.25,-80.4
418.86,,-32,-116,-1076,,,45.45,-52.95,-79.35
418.89,,-12,-128,-1064,,,46.5,-52.95,-79.5
418.93,,-16,-100,-1052,,,45,-53.1,-79.95
418.96,,-4,-56,-1072,,,45.45,-51.75,-80.1
419.00,,20,-128,-1088,,,45.45,-51.75,-79.05
419.04,,-24,-196,-1088,,,45.9,-51,-78.9
419.11,,-28,-72,-1032,,,45.45,-50.1,-78.75
419.15,,-48,-160,-1080,,,46.5,-50.55,-79.35
419.18,,-48,-176,-1008,,,45.9,-50.7,-79.2
419.22,,-120,-156,-1036,,,46.2,-50.7,-79.05
419.25,,-96,-196,-1028,,,46.65,-49.35,-79.5
419.29,,-48,-192,-1040,,,46.5,-49.65,-80.85
419.36,,-132,-132,-1028,,,46.5,-50.25,-79.2
419.40,,-100,-148,-1140,,,46.05,-51.6,-79.5
419.44,,-136,-196,-1104,,,45.15,-50.7,-79.35
419.47,,-140,-12,-1112,,,45.45,-51.15,-79.35
419.51,,-84,-28,-1152,,,45.9,-52.35,-80.25
419.58,,-380,-28,-1000,,,49.35,-49.35,-83.7
419.62,,-316,-124,-736,,,52.65,-50.85,-86.7
419.65,,-536,-52,-652,,,54.6,-50.85,-91.2
419.69,,-512,-412,-636,,,56.4,-52.2,-94.05
419.72,,-412,144,-776,,,57,-53.1,-96.45
419.76,,-84,-348,-764,,,57.9,-54.75,-100.5
419.83,,-376,-112,-876,,,58.5,-55.8,-105.15
419.87,,-132,-100,-1088,,,58.65,-56.55,-106.2
419.90,,-544,-84,-1160,,,59.25,-58.05,-107.55
419.94,,-632,4,-644,,,59.7,-57,-106.65
419.98,,-624,-180,-796,,,59.1,-57.15,-106.65
420.01,,-652,-200,-648,,,59.1,-57.15,-105.15
420.09,,-592,-208,-776,,,57,-55.8,-99.45
420.12,,-364,-348,-832,,,56.1,-54.3,-97.5
420.16,,-400,-76,-920,,,55.35,-54.6,-94.95
420.20,,-284,-36,-924,,,53.85,-55.65,-91.95
420.23,,-276,-224,-1052,,,53.25,-54.6,-89.7
420.27,,-112,-232,-1076,,,52.05,-53.55,-88.5
420.34,,-264,-344,-1100,,,50.85,-54.15,-86.25
420.38,,-144,-408,-1132,,,50.4,-53.7,-85.8
420.41,,-400,-44,-1352,,,50.4,-55.2,-86.1
420.45,,-788,-24,-1072,,,50.85,-54.6,-85.5
420.48,,-848,-84,-940,,,49.65,-54.9,-85.5
420.52,,-868,-116,-964,,,49.35,-54.9,-85.65
420.59,,-348,64,-1112,,,49.2,-53.25,-83.85
420.63,,12,-340,-1084,,,47.7,-54,-83.55
420.67,,112,-52,-988,,,47.55,-53.7,-82.8
420.70,,124,-328,-1068,,,46.65,-54.6,-82.95
420.74,,-148,-156,-1064,,,47.1,-54.75,-82.2
420.78,,124,-108,-1012,,,46.05,-55.2,-83.1
420.85,,-4,-124,-988,,,45.15,-55.65,-82.05
420.88,,24,-144,-972,,,44.55,-55.5,-82.5
420.92,,40,-68,-1008,,,44.55,-56.55,-82.65
420.96,,-16,-168,-972,,,44.85,-56.25,-82.5
420.99,,20,-148,-1000,,,44.55,-55.95,-82.95
421.03,,24,-80,-1032,,,44.55,-55.5,-82.65
421.10,,-64,-204,-1036,,,44.7,-55.5,-82.65
421.14,,12,-144,-1064,,,44.25,-55.2,-82.35
421.17,,-8,-180,-1072,,,44.1,-55.2,-82.35
421.21,,-12,-200,-1064,,,44.7,-54.75,-82.05
421.24,,-40,-168,-1088,,,45,-55.35,-82.05
421.28,,4,-136,-1092,,,44.85,-55.95,-83.1
421.36,,-8,-156,-1076,,,44.85,-57.15,-82.95
421.39,,4,-132,-1108,,,44.1,-56.55,-83.25
421.43,,-8,-24,-1108,,,44.7,-57.3,-82.95
421.46,,-20,-132,-1036,,,44.85,-56.4,-83.1
421.50,,-104,-152,-992,,,45.45,-54.9,-83.25
421.54,,-40,-176,-1016,,,45.6,-57,-83.25
421.61,,-132,-132,-1048,,,45.3,-55.65,-83.4
421.64,,-92,-156,-1072,,,45.6,-55.5,-83.1
421.68,,-152,-156,-1060,,,45,-55.2,-82.95
421.72,,-140,-184,-1076,,,45.15,-56.55,-83.25
421.75,,-136,-108,-1068,,,45,-56.85,-82.8
421.79,,-132,0,-1124,,,44.4,-56.7,-82.8
421.86,,-212,-84,-1044,,,45,-55.35,-84.15
421.90,,-168,-136,-1104,,,45.15,-55.95,-82.65
421.93,,-252,-116,-1132,,,46.5,-54.6,-84.6
421.97,,-376,-72,-900,,,48,-53.4,-84.3
422.01,,-448,-96,-832,,,49.5,-53.7,-86.4
422.04,,-568,-120,-716,,,52.35,-54,-88.65
422.22,,-464,-260,-800,,,55.35,-55.35,-99.15
422.26,,-188,-212,-980,,,56.4,-57,-99.9
422.29,,-472,-12,-940,,,56.55,-57.15,-101.4
422.33,,-492,68,-1036,,,55.8,-57.75,-100.95
422.37,,-556,-136,-844,,,56.4,-57.3,-100.65
422.40,,-752,-304,-808,,,56.55,-57.15,-99.9
422.47,,-772,-180,-800,,,54.3,-57.45,-96.75
422.51,,-588,-132,-832,,,53.25,-57,-95.1
422.54,,-616,-108,-772,,,53.1,-57.9,-93.9
422.58,,-780,-68,-700,,,52.2,-58.95,-92.7
422.62,,-592,124,-756,,,51.6,-57,-90
422.65,,-112,-76,-1024,,,50.1,-57,-89.7
422.73,,-128,-72,-708,,,47.55,-54,-84.15
422.76,,-72,-252,-1004,,,46.2,-52.35,-82.35
422.80,,-212,-188,-1004,,,46.2,-51,-81.45
422.84,,-8,-252,-1096,,,45.3,-50.7,-79.65
422.87,,-36,-208,-984,,,45.15,-50.55,-80.25
422.91,,-116,-124,-1008,,,44.4,-50.55,-79.95
422.98,,-48,-144,-984,,,44.55,-50.1,-78.15
423.02,,-76,-244,-996,,,43.95,-49.2,-77.4
423.05,,-48,-284,-996,,,44.7,-49.5,-77.4
423.09,,-36,-208,-984,,,43.8,-49.95,-78.3
423.12,,-52,-180,-1004,,,42.9,-49.2,-78.45
423.16,,-52,-192,-1016,,,44.25,-49.95,-77.7
423.23,,-84,-180,-1008,,,43.8,-49.95,-78.3
423.27,,-88,-172,-1004,,,44.55,-50.1,-78.6
423.30,,-108,-196,-1040,,,44.1,-50.7,-77.85
423.34,,-116,-172,-1040,,,44.7,-51.15,-79.35
423.38,,-140,-172,-1044,,,45.15,-51.6,-79.65
423.42,,-148,-152,-1040,,,45,-53.55,-79.95
423.49,,-180,-136,-1076,,,45.75,-52.5,-81
423.52,,-184,-96,-1084,,,46.5,-53.4,-82.8
423.56,,-208,-140,-1048,,,47.55,-53.7,-83.1
423.60,,-232,-104,-1048,,,47.4,-55.65,-83.7
423.63,,-256,-100,-1072,,,47.7,-55.8,-84.45
423.67,,-256,-44,-1040,,,48.6,-56.7,-86.25
423.74,,-300,-52,-1044,,,50.1,-59.1,-86.7
423.78,,-328,28,-1024,,,49.95,-60,-88.5
423.81,,-324,84,-1016,,,50.25,-61.05,-89.85
423.85,,-352,116,-1020,,,51.6,-63,-91.65
423.88,,-384,96,-1016,,,51.6,-63.75,-93.6
423.92,,-368,156,-1000,,,51.75,-66,-94.05
423.99,,-380,240,-1000,,,51.3,-67.95,-96.3
424.03,,-404,256,-944,,,53.55,-67.95,-98.85
424.07,,-380,324,-920,,,53.4,-69.3,-99.9
424.10,,-388,372,-904,,,53.85,-69.6,-100.8
424.14,,-392,432,-916,,,53.1,-69,-102
424.18,,-352,360,-908,,,54.3,-69.6,-102.3
424.25,,-340,376,-896,,,53.7,-68.85,-103.5
424.29,,-332,400,-844,,,54.9,-69.3,-104.55
424.32,,-388,388,-804,,,55.35,-69.45,-105.15
424.36,,-368,384,-808,,,56.7,-69,-107.25
424.39,,-420,364,-692,,,56.85,-68.4,-107.55
424.43,,-428,416,-708,,,57.15,-67.5,-108
424.50,,-552,364,-548,,,58.2,-66.15,-109.95
424.54,,-544,320,-512,,,59.4,-65.85,-112.05
424.57,,-684,316,-424,,,58.05,-64.65,-112.2
424.61,,-696,328,-396,,,59.55,-63.6,-115.2
424.65,,-760,332,-316,,,59.25,-62.7,-116.7
424.68,,-816,252,-264,,,60.45,-58.05,-118.05
424.76,,-968,84,-48,,,58.95,-54.3,-123.45
424.79,,-980,56,-20,,,57.75,-51.6,-124.8
424.83,,-1052,-24,60,,,56.4,-48.3,-126.6
424.86,,-1168,-60,224,,,55.95,-47.4,-126.75
424.90,,-1132,-44,300,,,54.75,-42.9,-127.2
424.94,,-1160,-56,332,,,51.6,-40.05,-126.9
425.01,,-1072,-268,336,,,45.75,-31.95,-124.95
425.04,,-972,-384,360,,,44.25,-29.1,-123.15
425.08,,-944,-352,424,,,42.3,-26.25,-121.5
425.12,,-896,-380,380,,,41.4,-24.9,-119.4
425.15,,-844,-476,400,,,38.7,-22.05,-117.45
425.19,,-804,-504,424,,,37.2,-21.15,-115.8
425.26,,-732,-636,444,,,34.2,-17.85,-112.65
425.30,,-704,-656,368,,,33.3,-16.65,-110.7
425.34,,-688,-680,380,,,31.2,-15.15,-108.9
425.37,,-600,-768,300,,,30,-13.65,-106.95
425.41,,-560,-828,244,,,29.7,-12,-105
425.44,,-576,-872,344,,,28.8,-12.75,-104.7
425.52,,-608,-776,264,,,26.1,-10.95,-98.25
425.55,,-668,-928,172,,,26.25,-10.05,-96
425.59,,-632,-944,148,,,25.2,-9.9,-93.15
425.62,,-620,-852,76,,,24.75,-8.4,-89.25
425.66,,-648,-784,104,,,23.55,-9.45,-88.5
425.70,,-596,-872,24,,,23.7,-9.9,-86.7
425.77,,-612,-884,-136,,,23.4,-9.6,-83.4
425.80,,-628,-832,-132,,,22.35,-10.2,-80.4
425.84,,-684,-812,-176,,,22.35,-11.4,-78.15
425.88,,-668,-856,-256,,,20.85,-11.55,-77.85
425.92,,-664,-764,-256,,,21.45,-13.35,-76.05
425.95,,-660,-780,-408,,,20.55,-13.65,-73.65
426.02,,-684,-800,-364,,,20.1,-15.75,-71.7
426.06,,-608,-740,-532,,,20.25,-16.8,-71.1
426.10,,-844,-540,-504,,,20.55,-19.35,-69.3
426.13,,-476,-616,-492,,,21.3,-19.05,-69.15
426.17,,-252,-832,-664,,,21.15,-20.85,-68.85
426.21,,-56,-428,-788,,,19.5,-24.45,-68.25
426.39,,-136,-516,-928,,,18,-32.55,-67.5
426.43,,-192,-404,-900,,,17.7,-34.65,-68.7
426.46,,-152,-344,-912,,,18,-36,-69.45
426.50,,-128,-240,-912,,,16.95,-38.7,-69.45
426.54,,-72,-276,-1004,,,17.7,-39.9,-70.35
426.57,,-68,-208,-996,,,17.4,-41.25,-70.8
426.65,,-176,-192,-992,,,17.25,-42.3,-71.1
426.68,,-80,-152,-1020,,,16.8,-44.55,-71.85
426.72,,-92,-92,-1036,,,16.8,-45.6,-72.15
426.76,,-136,-104,-1048,,,16.8,-46.5,-72.9
426.79,,-172,-140,-1020,,,16.5,-46.65,-73.35
426.83,,-100,-52,-1064,,,16.5,-48.15,-73.05
426.90,,-160,-60,-1036,,,16.8,-48,-73.2
426.94,,-104,-84,-1048,,,15.9,-49.5,-75.6
426.97,,-76,-24,-976,,,17.1,-49.8,-74.7
427.01,,-88,-28,-1036,,,16.65,-49.5,-75.15
427.04,,-124,-84,-992,,,15.9,-49.8,-75.75
427.08,,-160,-68,-1020,,,16.35,-49.8,-75.75
427.15,,-100,-76,-1068,,,16.8,-51.9,-75.75
427.19,,-156,52,-1056,,,15.6,-51.75,-77.25
427.22,,-140,4,-1084,,,15.3,-53.1,-77.1
427.26,,-144,40,-1088,,,15.45,-52.95,-76.95
427.30,,-156,-40,-1096,,,15,-52.35,-77.25
427.34,,-160,-52,-1128,,,15.3,-52.5,-77.25
427.41,,-396,-64,-1048,,,16.05,-50.85,-76.35
427.44,,-324,4,-1096,,,16.95,-51,-76.2
427.48,,-284,-92,-988,,,17.55,-48.6,-74.55
427.52,,-352,44,-984,,,19.8,-47.4,-73.35
427.55,,-620,-4,-860,,,22.05,-43.8,-70.65
427.59,,-624,-260,-756,,,25.35,-42.75,-69.45
427.66,,-72,-320,-1052,,,29.7,-40.95,-69.3
427.70,,-664,-104,-784,,,30.45,-40.65,-69.75
427.73,,-80,-312,-868,,,32.4,-40.5,-70.8
427.77,,-400,-336,-912,,,32.85,-42.45,-71.1
427.80,,-528,-104,-968,,,33.6,-44.85,-72.6
427.84,,-528,-8,-620,,,33.6,-44.25,-71.55
427.91,,-720,124,-536,,,33.45,-41.7,-70.95
427.95,,-704,-128,-544,,,31.5,-41.7,-69.3
427.99,,-700,-292,-736,,,30,-41.85,-69.75
428.02,,-476,-300,-668,,,28.8,-42.3,-69.6
428.06,,-380,-44,-888,,,26.4,-43.05,-70.8
428.10,,-352,-208,-924,,,24.3,-44.1,-71.1
428.17,,-332,-220,-868,,,20.4,-45.45,-72.3
428.20,,-228,-408,-1212,,,17.4,-46.65,-72.6
428.24,,-304,-40,-1336,,,16.95,-48.75,-75.15
428.28,,-652,-68,-1060,,,16.05,-48.15,-74.55
428.31,,-752,-248,-1140,,,14.85,-47.7,-74.4
428.35,,-804,-48,-936,,,14.25,-47.85,-75.3
428.42,,-416,100,-104,,,13.95,-43.5,-72.75
428.46,,-124,-128,-980,,,14.85,-42.45,-73.5
428.49,,-180,-228,-1148,,,13.05,-42.3,-73.65
428.53,,-120,-620,-1112,,,13.35,-42.9,-73.35
428.57,,-124,-64,-992,,,11.55,-44.1,-74.4
428.60,,144,-140,-1036,,,10.95,-46.95,-76.95
428.68,,12,-120,-932,,,10.5,-47.1,-77.25
428.71,,-68,-124,-976,,,9.6,-47.85,-77.4
428.75,,-72,-4,-1028,,,9.3,-49.65,-78.6
428.78,,144,-44,-1032,,,9.45,-49.65,-78.75
428.82,,176,-28,-976,,,9.9,-49.8,-77.7
428.86,,32,-128,-984,,,9.3,-49.65,-77.85
428.93,,56,-108,-1100,,,8.85,-49.65,-78
428.96,,-52,-68,-1004,,,9.9,-49.65,-77.85
429.00,,-56,-136,-1084,,,9.15,-50.1,-77.7
429.04,,-56,-148,-1076,,,8.85,-49.65,-77.7
429.07,,20,-40,-1072,,,8.85,-50.4,-77.7
429.11,,-84,-124,-1108,,,8.55,-50.85,-78.3
429.18,,-48,-16,-1096,,,9,-50.85,-79.05
429.22,,-24,-96,-1068,,,10.05,-50.1,-78.45
429.26,,-28,-112,-1044,,,9.75,-50.4,-77.55
429.29,,-40,-172,-1056,,,10.05,-50.85,-78.45
429.33,,-52,-40,-1028,,,9.45,-50.25,-77.85
429.36,,-16,-104,-1104,,,9.6,-50.7,-78.45
429.44,,-44,-32,-1072,,,9.6,-50.4,-78.15
429.47,,-84,-96,-1024,,,9.75,-52.35,-78.45
429.51,,-120,-188,-1040,,,10.2,-50.85,-78
429.54,,-152,-100,-1044,,,8.85,-51.75,-79.05
429.58,,-136,-16,-1076,,,8.7,-54.45,-79.35
429.62,,-112,-44,-1128,,,8.55,-54.6,-80.55
429.69,,-200,0,-1096,,,9.45,-53.7,-80.1
429.72,,-244,-72,-1116,,,9.6,-52.8,-79.05
429.76,,-268,-196,-1020,,,11.85,-51.9,-77.4
429.80,,-420,-84,-976,,,13.95,-48.6,-74.7
429.84,,-404,-192,-752,,,16.35,-46.65,-72
429.87,,-376,-140,-560,,,20.4,-43.65,-69.9
429.94,,-456,-120,-772,,,24,-41.55,-67.8
429.98,,-160,-260,-944,,,27.3,-42.3,-67.35
430.02,,-188,-428,-1036,,,29.1,-42.45,-68.4
430.05,,-400,-320,-768,,,31.05,-43.5,-69.3
430.09,,-340,-20,-888,,,31.35,-46.65,-69.9
430.12,,-444,-208,-1072,,,32.7,-47.1,-71.4
430.20,,-628,128,-632,,,32.7,-44.1,-70.35
430.23,,-616,-192,-688,,,31.65,-43.2,-68.85
430.27,,-684,-352,-732,,,30.45,-43.65,-69.3
430.30,,-576,-152,-780,,,27.6,-43.05,-69.3
430.34,,-516,-320,-768,,,25.8,-44.4,-68.85
430.38,,-372,-204,-900,,,22.65,-44.25,-69.9
430.55,,-208,-236,-1044,,,15.9,-46.8,-72
430.59,,-240,-420,-1052,,,14.1,-47.55,-74.1
430.63,,-368,-236,-1416,,,12.9,-49.35,-74.4
430.66,,-740,72,-1104,,,13.5,-50.4,-74.55
430.70,,-728,-184,-1072,,,13.2,-49.95,-75.15
430.74,,-720,-248,-932,,,13.2,-49.2,-75.45
430.81,,-80,4,-960,,,12.9,-44.25,-73.05
430.84,,-188,-128,-1096,,,13.5,-45.3,-73.35
430.88,,-32,-388,-1052,,,12,-45.9,-74.85
430.92,,48,-152,-980,,,11.4,-47.1,-74.4
430.95,,-200,-16,-1076,,,11.25,-47.4,-74.85
430.99,,-12,-136,-1092,,,10.95,-46.95,-75.9
431.06,,28,-96,-1052,,,9.45,-49.35,-76.8
431.10,,64,24,-980,,,9.75,-48.9,-76.05
431.13,,36,-60,-1016,,,10.5,-50.4,-76.95
431.17,,12,-192,-988,,,11.25,-49.65,-76.5
431.21,,16,-72,-1032,,,10.65,-51.45,-76.8
431.24,,36,16,-1012,,,9.9,-51.3,-77.25
431.32,,-16,-64,-1044,,,10.2,-51.6,-77.1
431.35,,-4,-52,-1068,,,10.8,-51.75,-76.65
431.39,,-8,-104,-1056,,,10.95,-50.25,-76.65
431.42,,-8,-84,-1088,,,10.5,-50.4,-75.75
431.46,,4,-48,-1060,,,10.8,-50.25,-75.6
431.50,,-8,-100,-1072,,,11.1,-49.8,-75.15
431.57,,-68,-60,-1060,,,11.1,-49.05,-74.4
431.60,,-20,-168,-1060,,,11.25,-49.65,-75.15
431.64,,16,-132,-1092,,,10.95,-49.2,-75.9
431.68,,-8,-64,-1048,,,10.95,-49.5,-75.15
431.71,,-8,-96,-1060,,,10.65,-48.75,-75
431.75,,16,-216,-1044,,,11.55,-48.45,-74.4
431.82,,-32,-88,-1072,,,11.4,-48.6,-74.25
431.86,,0,-136,-1072,,,11.85,-48.6,-73.5
431.90,,0,-48,-1068,,,11.55,-49.2,-74.7
431.93,,-80,-104,-1036,,,10.8,-49.95,-75.15
431.97,,-72,-84,-1052,,,10.35,-51,-74.7
432.00,,-92,-56,-1088,,,10.5,-51.9,-76.5
432.04,,-92,-88,-1096,,,9.3,-51,-76.2
432.11,,-116,-32,-1128,,,10.2,-51.45,-76.5
432.15,,-80,-36,-1152,,,9.15,-51.15,-77.4
432.18,,-156,-120,-1120,,,11.1,-50.55,-75.3
432.22,,-304,-252,-1032,,,13.95,-48.3,-73.5
432.26,,-276,-72,-1132,,,16.05,-45.3,-70.35
432.29,,-404,-268,-708,,,18.45,-42.45,-67.35
432.36,,-324,-84,-684,,,25.05,-39.3,-66.15
432.40,,-332,-104,-736,,,27.6,-39.9,-66.75
432.44,,-324,-324,-928,,,29.55,-39.45,-66.6
432.47,,-228,-456,-780,,,31.8,-40.8,-66.15
432.51,,-148,-156,-1092,,,33.9,-42.75,-67.8
432.56,,-464,-136,-804,,,34.5,-46.95,-69.75
432.61,,-540,-92,-844,,,35.1,-45.45,-70.2
432.65,,-656,52,-736,,,35.1,-44.85,-69
432.68,,-732,-52,-596,,,33.6,-43.8,-68.4
432.72,,-772,-272,-652,,,30.9,-43.2,-67.5
432.76,,-556,-308,-808,,,29.25,-42.75,-66.9
432.79,,-348,-172,-820,,,28.95,-42.6,-67.2
432.86,,-272,-12,-1044,,,23.4,-44.85,-68.55
432.90,,-244,-332,-900,,,20.4,-43.35,-68.7
432.94,,-236,-216,-1064,,,19.35,-43.5,-69
432.97,,-148,-204,-1092,,,17.4,-44.55,-70.8
433.01,,-128,-228,-1076,,,16.95,-44.55,-69.45
433.08,,-212,-248,-1088,,,15.6,-45.3,-71.1
433.12,,-400,-64,-1204,,,15.3,-46.5,-70.95
433.16,,-724,-204,-1124,,,14.85,-47.4,-73.05
433.19,,-760,-160,-996,,,14.55,-47.55,-70.95
433.23,,-744,-176,-984,,,14.4,-46.05,-71.7
433.26,,-512,-332,-684,,,13.8,-40.95,-69.75
433.34,,160,-548,-1000,,,14.4,-41.55,-70.2
433.37,,-68,-196,-1012,,,14.25,-42.45,-71.4
433.41,,48,-176,-880,,,13.2,-42.3,-71.85
433.44,,-112,-236,-1040,,,13.35,-43.65,-72.9
433.48,,200,-416,-1056,,,12.75,-44.85,-72.75
433.52,,52,-100,-988,,,12.15,-45.75,-73.35
433.59,,-12,-104,-984,,,12.45,-47.55,-73.95
433.62,,28,-264,-992,,,11.85,-48.3,-75.3
433.66,,16,-224,-984,,,11.85,-47.4,-75.15
433.70,,36,-160,-1000,,,12,-48,-76.05
433.73,,52,-104,-984,,,11.7,-49.05,-75.75
433.77,,-32,-208,-1000,,,12.3,-50.1,-75.15
433.84,,48,-48,-1084,,,11.85,-50.4,-75.9
433.88,,4,-88,-1068,,,12.9,-51.15,-76.5
433.92,,-28,-192,-1072,,,12.75,-50.4,-76.95
433.95,,8,-120,-1064,,,12.15,-51,-77.1
433.99,,12,-116,-1100,,,13.05,-52.05,-76.35
434.02,,-24,-152,-1060,,,12.6,-51.75,-76.95
434.10,,16,-100,-1128,,,11.7,-51.3,-78.15
434.13,,-12,-76,-1048,,,13.2,-52.65,-78
434.17,,-4,-140,-1052,,,13.65,-51.75,-77.7
434.20,,16,-196,-1056,,,12.75,-52.2,-77.7
434.24,,-32,-96,-1032,,,13.2,-51.15,-77.55
434.28,,-60,-220,-1008,,,13.2,-51,-77.25
434.31,,-12,-112,-1056,,,14.1,-52.05,-77.4
434.39,,-116,-188,-1024,,,13.5,-51.45,-77.4
434.43,,-128,-92,-1052,,,14.1,-53.4,-79.05
434.46,,-132,-240,-1080,,,13.5,-53.55,-79.2
434.50,,-128,-8,-1096,,,12.9,-54,-79.65
434.53,,-144,-40,-1116,,,12.75,-55.8,-80.4
434.70,,-276,-404,-1064,,,17.4,-51.6,-76.2
434.75,,-336,-52,-660,,,19.8,-49.05,-75
434.78,,-524,8,-576,,,23.4,-48.9,-73.5
434.82,,-296,-96,-652,,,26.85,-46.5,-71.55
434.86,,-300,-248,-636,,,29.85,-46.5,-72.6
434.89,,-272,-232,-836,,,31.5,-46.8,-72.45
434.93,,-156,-352,-848,,,32.7,-47.85,-72.75
435.00,,-416,-256,-1144,,,35.7,-50.7,-75.45
435.04,,-524,-40,-860,,,35.85,-51.15,-75.6
435.07,,-620,-52,-588,,,36,-49.65,-75
435.11,,-548,-80,-796,,,34.35,-49.65,-74.7
435.15,,-664,-168,-732,,,33.9,-49.5,-75
435.18,,-736,-176,-680,,,32.25,-48.15,-73.65
435.26,,-380,-192,-872,,,28.05,-49.2,-73.35
435.29,,-416,-96,-972,,,26.7,-50.55,-74.4
435.33,,-272,-36,-980,,,22.95,-51.9,-75.15
435.36,,-268,-408,-1116,,,22.8,-51,-75.6
435.40,,-176,-144,-1012,,,20.85,-51.45,-75.6
435.44,,-104,-48,-1052,,,18.6,-51.9,-76.05
435.51,,-264,-396,-1116,,,17.25,-52.8,-76.95
435.54,,-360,96,-1260,,,17.85,-54,-78.75
435.58,,-488,176,-1224,,,17.55,-55.8,-79.8
435.62,,-672,-252,-1080,,,16.35,-55.8,-79.65
435.65,,-856,-88,-956,,,16.8,-55.35,-80.1
435.69,,-544,-372,-784,,,15.9,-53.1,-77.55
435.76,,-388,-184,-1128,,,15.75,-51.45,-77.85
435.80,,132,-52,-936,,,15.45,-53.55,-78.3
435.84,,-52,-76,-1044,,,14.4,-54.45,-79.5
435.87,,-12,-188,-1024,,,14.85,-55.05,-80.7
435.91,,76,-132,-1008,,,13.2,-55.2,-80.1
435.96,,-108,92,-1096,,,13.05,-56.85,-80.55
436.01,,48,-84,-944,,,12.45,-55.2,-81.75
436.04,,16,-16,-1044,,,13.35,-55.05,-80.7
436.08,,-44,-56,-1012,,,12.6,-56.4,-82.05
436.12,,60,-112,-1016,,,12.3,-56.25,-81.75
436.15,,28,-12,-1004,,,12.45,-55.8,-81.3
436.19,,-16,-68,-1060,,,12.45,-56.7,-81.9
436.26,,40,-56,-1072,,,13.35,-56.1,-81.15
436.30,,4,-112,-1056,,,12.15,-55.2,-81.9
436.33,,16,-88,-1064,,,12.15,-55.65,-81.3
436.37,,-4,-36,-1028,,,11.55,-56.1,-80.85
436.41,,-32,-84,-1060,,,12.6,-55.65,-81.45
436.44,,-4,-84,-1116,,,12.45,-55.35,-80.85
436.52,,-52,-104,-1076,,,11.4,-56.55,-80.85
436.55,,32,-68,-1088,,,13.2,-56.4,-81.3
436.59,,-20,-76,-1064,,,12.6,-56.55,-81.6
436.62,,-24,-92,-1044,,,12.6,-55.65,-81.3
436.66,,8,-92,-1088,,,12.3,-55.8,-81.15
436.70,,0,-68,-1104,,,11.55,-55.8,-81.75
436.77,,12,-12,-1096,,,11.7,-56.1,-81.45
436.80,,-56,-124,-1040,,,12.75,-55.95,-79.8
436.84,,-68,-148,-988,,,12.15,-54,-80.55
436.88,,-92,-108,-1008,,,14.1,-54.75,-79.35
436.91,,-56,-36,-1012,,,13.2,-55.5,-79.95
436.95,,-88,-72,-1052,,,12.45,-55.5,-80.25
437.02,,-116,-68,-1068,,,11.85,-56.4,-81.6
437.06,,-76,-36,-1144,,,11.25,-58.05,-81.75
437.10,,-124,-36,-1072,,,10.5,-56.7,-81.3
437.13,,-28,-132,-1188,,,11.7,-56.55,-81.45
437.17,,-164,-64,-1080,,,12,-55.8,-80.1
437.20,,-320,-72,-1084,,,14.25,-53.4,-76.65
437.28,,-480,-88,-808,,,18.9,-48.45,-72.45
437.31,,-456,-212,-560,,,22.05,-47.4,-70.05
437.35,,-640,-140,-576,,,22.35,-46.5,-70.5
437.38,,-364,4,-856,,,26.1,-46.05,-70.05
437.42,,-64,48,-976,,,28.65,-45.75,-70.2
