Time (seconds),strength,x,y,z,pitch,roll
Time (seconds),strength,x,y,z,pitch,roll,mx,my,mz
148.78,,-1036,0,-28,,,61.05,-83.55,-125.55
148.84,,-1012,36,-48,,,60.9,-84,-126.15
148.88,,-1044,4,-28,,,60,-83.85,-126.6
148.92,,-1016,36,-60,,,60,-84.15,-126.3
148.95,,-1028,40,-40,,,60.75,-83.55,-126.75
149.02,,-1056,40,-48,,,60.9,-83.85,-125.4
149.06,,-1092,36,-68,,,59.7,-84,-126.15
149.10,,-960,4,-36,,,60.6,-83.85,-125.25
149.13,,-1000,16,-56,,,60.15,-84.15,-125.7
149.17,,-1044,-24,-68,,,59.85,-84.6,-125.1
149.20,,-980,48,-92,,,58.95,-84.15,-125.55
149.28,,-1028,56,-76,,,58.65,-86.1,-127.95
149.31,,-1044,44,-40,,,60.6,-86.4,-128.7
149.35,,-1012,72,-60,,,59.7,-86.55,-129
149.38,,-1024,48,-72,,,59.7,-86.85,-129.45
149.42,,-1024,44,-68,,,60.15,-87.15,-130.5
149.46,,-1020,60,-76,,,60.45,-86.25,-130.5
149.53,,-1064,40,-88,,,60.3,-87.15,-130.95
149.57,,-984,80,-68,,,59.4,-87.3,-130.95
149.60,,-1052,128,-84,,,60.15,-86.85,-130.2
149.64,,-992,-64,-20,,,60,-87.15,-129.15
149.68,,-1024,-36,-64,,,59.25,-86.4,-128.4
149.71,,-1032,160,-68,,,59.55,-86.85,-128.25
149.78,,-1044,40,-96,,,59.85,-84.6,-125.85
149.82,,-1080,-32,-124,,,60.45,-83.85,-124.2
149.86,,-1020,-68,-72,,,59.85,-82.95,-122.85
149.89,,-1056,-76,-80,,,59.85,-82.5,-121.65
149.93,,-996,-100,-60,,,60,-82.05,-120
149.96,,-1020,-20,-88,,,59.85,-81.75,-118.35
150.04,,-1012,-64,-92,,,59.55,-81.45,-117.3
150.07,,-940,-104,-136,,,58.95,-80.7,-116.4
150.11,,-1000,-28,-140,,,59.25,-81.15,-116.85
150.15,,-984,28,-192,,,58.5,-81.45,-116.4
150.18,,-976,28,-192,,,58.5,-81.9,-116.55
150.26,,-832,-104,-140,,,57.9,-81.6,-114.9
150.29,,-924,-36,-140,,,57.45,-81.3,-114.6
150.33,,-988,-40,-188,,,57.75,-81.9,-114.45
150.36,,-932,8,-256,,,57.6,-81.3,-114.75
150.40,,-940,-80,-212,,,57.3,-81.75,-115.5
150.44,,-892,124,-188,,,57.45,-82.05,-114.9
150.51,,-932,120,-100,,,57.3,-82.2,-115.5
150.54,,-1040,64,-128,,,57.3,-82.2,-115.35
150.58,,-972,16,-108,,,56.85,-81.15,-114.75
150.62,,-996,56,0,,,56.85,-82.05,-115.65
150.65,,-1008,192,-8,,,58.5,-82.95,-116.85
150.69,,-1020,208,48,,,57.6,-81.75,-117.75
150.76,,-1056,4,188,,,58.5,-83.25,-119.7
150.80,,-1144,48,240,,,58.05,-83.4,-120.15
150.84,,-996,4,208,,,58.2,-83.55,-123.45
150.87,,-788,188,80,,,59.55,-84.9,-126.15
150.91,,-244,396,-40,,,58.95,-85.35,-126.3
150.94,,44,-80,-56,,,58.5,-85.05,-127.95
150.98,,-296,36,-156,,,58.8,-84.6,-130.65
151.05,,-128,-84,-196,,,58.8,-84.6,-133.2
151.09,,-420,-44,-32,,,59.1,-84,-135
151.12,,-544,-20,-208,,,57.75,-83.55,-136.65
151.16,,-524,-88,-256,,,59.55,-83.25,-137.7
151.20,,-620,-100,248,,,59.25,-83.25,-139.2
151.23,,-1308,244,-136,,,59.7,-82.35,-140.85
151.30,,-1304,136,-196,,,60.3,-80.7,-140.85
151.34,,-1156,368,-424,,,59.1,-80.25,-142.05
151.38,,-928,404,-648,,,59.4,-79.95,-140.4
151.42,,-2040,-888,360,,,59.1,-80.1,-140.25
151.45,,-2040,80,-276,,,57.9,-80.85,-142.65
151.52,,-1392,168,-216,,,57.6,-78.6,-140.55
151.56,,-804,168,-132,,,58.95,-79.2,-141.9
151.60,,-2040,24,-184,,,58.2,-78.6,-141.9
151.63,,-1320,-152,188,,,57.75,-79.05,-142.5
151.67,,-1160,32,92,,,59.4,-78,-142.5
151.71,,-1284,-72,-320,,,58.65,-78.3,-143.25
151.78,,-716,-20,-300,,,58.2,-78,-143.25
151.81,,-1656,88,-352,,,58.95,-78.75,-144.3
151.85,,-1136,268,-52,,,58.65,-78.9,-144.3
151.88,,-1328,304,-28,,,59.1,-78,-144.6
151.92,,-1016,164,0,,,59.85,-76.05,-144.75
151.96,,-1596,320,20,,,58.65,-77.25,-146.1
152.03,,-1272,120,48,,,58.65,-79.05,-147.15
152.07,,-1204,364,304,,,58.2,-79.05,-149.1
152.10,,-1224,268,176,,,58.2,-81,-151.5
152.14,,-1132,200,148,,,57.75,-83.25,-153.45
152.18,,-1124,188,184,,,56.1,-84.6,-155.7
152.21,,-1028,212,276,,,54.9,-86.1,-157.95
152.29,,-1080,340,276,,,53.55,-88.95,-160.35
152.32,,-1004,472,280,,,52.5,-88.8,-162.15
152.36,,-1072,444,352,,,50.85,-90.75,-164.25
152.39,,-1068,488,424,,,50.25,-90.75,-165.15
152.43,,-1104,480,432,,,48.45,-92.25,-168.15
152.46,,-1084,536,484,,,46.35,-93,-169.65
152.54,,-1224,560,608,,,43.8,-92.55,-172.2
152.57,,-1180,616,632,,,43.2,-92.25,-172.35
152.61,,-1200,608,616,,,42.6,-92.85,-172.95
152.64,,-1180,588,636,,,39.3,-91.8,-174
152.68,,-1216,668,656,,,38.1,-91.2,-174.6
152.72,,-1048,552,672,,,35.85,-92.1,-174.3
152.90,,-524,364,496,,,30.9,-90.9,-173.25
152.93,,-552,492,548,,,30.75,-91.05,-172.8
152.97,,-576,480,632,,,30.75,-90.15,-172.65
153.00,,-600,372,476,,,30.15,-89.25,-171.9
153.04,,-524,396,816,,,28.8,-88.65,-172.5
153.08,,-440,396,844,,,28.5,-87.9,-171.9
153.15,,-548,492,756,,,28.5,-84,-171.3
153.18,,-536,672,724,,,26.85,-81.15,-170.55
153.22,,-460,480,804,,,26.85,-81.15,-170.4
153.26,,-332,272,792,,,25.05,-80.25,-170.1
153.29,,-400,460,804,,,23.7,-77.85,-169.65
153.33,,-388,304,896,,,23.4,-76.8,-169.5
153.40,,-436,252,884,,,21.9,-77.1,-167.85
153.44,,-320,292,800,,,20.85,-77.25,-168.75
153.48,,-304,72,848,,,20.7,-77.85,-168
153.51,,-264,76,844,,,20.1,-77.1,-168
153.55,,-216,148,864,,,20.25,-75.9,-166.95
153.58,,-164,4,936,,,20.25,-73.2,-166.5
153.66,,-124,-136,992,,,19.2,-67.65,-164.7
153.69,,-136,-176,1036,,,20.25,-65.7,-161.7
153.73,,-140,-152,996,,,19.5,-61.5,-160.35
153.76,,-72,-172,996,,,19.95,-59.1,-158.25
153.80,,-192,-124,968,,,18.75,-55.35,-155.55
153.84,,-88,-268,876,,,19.35,-52.95,-153.6
153.91,,-164,-484,832,,,17.7,-47.4,-149.7
153.94,,-116,-492,876,,,18.15,-42.9,-145.5
153.98,,-180,-516,884,,,17.85,-39.75,-142.5
154.02,,-212,-604,648,,,18.45,-36.75,-139.5
154.05,,-412,-704,548,,,18,-33.45,-136.05
154.09,,-436,-560,604,,,18.45,-31.35,-133.65
154.16,,-88,-480,628,,,18.3,-28.8,-128.25
154.20,,40,-428,356,,,17.55,-26.4,-127.5
154.24,,-8,-704,488,,,18.3,-27.3,-127.65
154.27,,-104,-772,560,,,18.15,-27.45,-128.1
154.31,,-92,-708,520,,,17.85,-27.45,-128.7
154.34,,-176,-728,488,,,16.8,-27.45,-129.6
154.42,,-196,-564,484,,,16.2,-30.3,-131.7
154.45,,-372,-516,504,,,15.75,-33.75,-136.2
154.49,,-488,-408,664,,,15.6,-33.6,-137.25
154.52,,-200,-676,872,,,14.55,-39.15,-141.45
154.56,,-360,-452,672,,,14.4,-42.45,-144.15
154.60,,-116,-376,904,,,13.2,-44.7,-145.8
154.67,,-164,-584,892,,,12.75,-47.7,-147.9
154.71,,-144,-328,996,,,12.9,-49.35,-149.85
154.74,,-216,120,944,,,13.2,-51.6,-152.85
154.78,,-220,-64,940,,,13.5,-53.25,-153.9
154.82,,-212,-108,948,,,14.55,-57.15,-156.45
154.85,,96,224,804,,,14.1,-60.45,-158.7
154.92,,-244,-208,1100,,,12.9,-65.7,-162.6
154.96,,-192,72,868,,,12.9,-68.25,-164.55
155.00,,-136,380,924,,,12.9,-69.6,-165.9
155.03,,-136,548,1216,,,13.2,-72.3,-165.9
155.07,,-360,552,800,,,14.1,-75.6,-167.85
155.10,,16,260,1260,,,13.65,-79.8,-169.05
155.18,,-236,440,948,,,14.4,-87.3,-170.55
155.21,,-40,512,852,,,15.3,-90,-171.15
155.25,,-80,864,940,,,13.65,-91.2,-170.85
155.28,,-44,744,884,,,14.4,-92.7,-170.7
155.32,,-128,832,748,,,14.1,-95.25,-169.35
155.36,,-220,880,1008,,,13.65,-95.7,-168.3
155.43,,-476,696,620,,,12.75,-95.4,-169.05
155.47,,-388,368,892,,,13.95,-94.8,-169.95
155.50,,-144,432,684,,,13.05,-91.5,-169.95
155.54,,-240,548,664,,,13.35,-88.5,-171.15
155.58,,-272,764,932,,,12.45,-87.6,-170.25
155.61,,-276,380,1052,,,12.15,-87.15,-170.1
155.68,,-184,400,976,,,12.45,-85.65,-170.7
155.72,,-172,508,1036,,,12,-83.85,-169.8
155.76,,-204,308,936,,,11.7,-82.05,-170.25
155.79,,-20,180,896,,,12.15,-80.55,-168.75
155.83,,-8,196,896,,,12.6,-76.8,-169.35
155.86,,116,184,800,,,10.8,-75.45,-168.15
155.92,,-56,-40,908,,,10.8,-70.05,-165
155.96,,-60,-200,1072,,,9,-64.2,-160.65
156.00,,12,-92,996,,,9.45,-60.15,-157.95
156.04,,-4,-284,820,,,9.45,-54.75,-155.4
156.08,,-196,-492,1020,,,10.2,-52.2,-152.7
156.11,,-260,-316,892,,,10.65,-48.75,-149.55
156.15,,-232,-256,852,,,11.4,-43.2,-145.95
156.22,,84,-612,964,,,13.65,-34.8,-138.3
156.26,,-4,-528,776,,,13.35,-30.9,-133.95
156.29,,-44,-704,708,,,15,-28.95,-130.65
156.33,,-156,-772,668,,,15.15,-27.3,-128.25
156.36,,-128,-720,612,,,14.25,-26.1,-127.2
156.40,,-176,-772,672,,,14.7,-24.9,-126.15
156.47,,-232,-500,352,,,14.4,-28.35,-129.45
156.51,,-216,-604,820,,,13.8,-31.05,-132.9
156.55,,-264,-704,956,,,14.25,-34.05,-137.25
156.58,,-312,-556,752,,,15,-34.5,-139.05
156.62,,-212,-532,872,,,14.7,-35.7,-141.3
156.66,,-208,-604,988,,,12.45,-38.55,-143.1
156.73,,-64,-216,800,,,11.7,-41.55,-145.65
156.76,,-220,-236,1160,,,13.35,-44.25,-147.45
156.80,,-268,-88,804,,,14.25,-45.45,-150.15
156.84,,-248,36,876,,,14.4,-49.35,-154.2
156.87,,-56,-104,868,,,14.55,-52.65,-156.3
156.91,,12,-76,812,,,14.25,-54.6,-157.65
157.10,,-212,496,1008,,,13.65,-73.35,-168
157.13,,-108,516,1200,,,14.1,-78.9,-170.55
157.17,,-128,472,728,,,14.25,-83.55,-172.05
157.20,,-112,224,1048,,,14.7,-85.65,-172.65
157.24,,-156,468,1012,,,14.7,-89.7,-173.4
157.28,,-104,688,900,,,15.6,-91.05,-173.85
157.35,,-160,748,932,,,15.15,-94.05,-173.1
157.39,,-72,772,824,,,15.15,-96.3,-172.5
157.42,,-244,872,848,,,14.85,-96.6,-172.05
157.46,,-216,520,768,,,14.25,-97.65,-171.3
157.50,,-488,400,476,,,13.2,-96.75,-172.95
157.53,,-416,640,936,,,14.4,-94.2,-172.95
157.60,,-196,596,920,,,13.5,-90.15,-173.7
157.64,,-304,540,916,,,13.35,-87.75,-173.85
157.68,,-112,312,1036,,,12.3,-85.95,-172.95
157.71,,-188,280,944,,,12.45,-84.9,-171.9
157.75,,-256,392,1016,,,13.5,-83.1,-171.9
157.78,,-240,360,1052,,,14.25,-81.3,-172.5
157.86,,76,32,688,,,15.75,-77.1,-171.3
157.89,,64,40,756,,,15.15,-74.25,-170.1
157.93,,-44,156,836,,,13.8,-67.35,-166.35
157.96,,-136,-228,980,,,12.75,-62.85,-163.95
158.00,,-8,-324,1016,,,13.35,-58.65,-161.25
158.04,,-40,-372,832,,,13.2,-54.15,-157.35
158.11,,-344,-424,844,,,15,-41.4,-148.35
158.15,,-252,-376,800,,,15.15,-38.85,-146.1
158.18,,-120,-760,932,,,16.05,-35.7,-142.05
158.22,,36,-676,788,,,16.65,-31.2,-137.7
158.26,,-92,-520,800,,,16.5,-27.45,-133.95
158.29,,-72,-612,744,,,18,-25.2,-129.9
158.37,,-232,-792,688,,,18.15,-22.5,-126.6
158.40,,-188,-804,692,,,17.85,-22.2,-126.75
158.44,,-220,-648,488,,,17.7,-23.55,-127.8
158.47,,-308,-520,620,,,17.4,-25.8,-130.65
158.51,,-304,-696,944,,,17.55,-28.05,-134.85
158.54,,-272,-596,676,,,17.55,-31.65,-139.35
158.62,,-264,-536,872,,,15.75,-35.85,-142.95
158.65,,-284,-564,1004,,,15.6,-36.9,-143.4
158.69,,-124,-376,896,,,16.2,-38.25,-146.1
158.73,,-320,-324,1076,,,16.95,-40.2,-147.45
158.76,,-252,-128,640,,,18.45,-42.75,-150.15
158.84,,24,-72,920,,,18.3,-50.7,-157.35
158.87,,-184,-112,904,,,18.6,-55.2,-159.75
158.91,,-56,0,820,,,17.7,-57.75,-161.55
158.95,,-236,-168,788,,,17.25,-61.65,-163.05
158.98,,-120,28,876,,,17.7,-62.25,-164.1
159.02,,-156,236,1104,,,16.5,-67.35,-166.05
159.09,,-196,496,1104,,,15.75,-74.1,-170.85
159.12,,-164,500,756,,,16.8,-79.8,-172.8
159.16,,56,272,924,,,17.1,-82.65,-173.1
159.20,,-100,252,1092,,,16.8,-85.5,-173.25
159.23,,-160,656,992,,,17.7,-87,-172.8
159.27,,-64,560,880,,,18.3,-89.55,-174.3
159.31,,-132,796,912,,,17.55,-91.8,-173.55
159.38,,-80,840,752,,,17.1,-95.55,-173.25
159.42,,-344,584,892,,,15.9,-95.85,-171.6
159.45,,-544,560,568,,,16.35,-95.25,-171.75
159.49,,-272,596,652,,,16.8,-93,-172.8
159.52,,-276,476,812,,,16.2,-92.7,-171.75
159.56,,-248,568,772,,,17.55,-89.4,-172.95
159.63,,-156,416,1004,,,15.75,-86.85,-171.75
159.67,,-160,300,916,,,15.45,-86.85,-172.2
159.70,,-68,404,1012,,,16.35,-84.3,-171.75
159.74,,-152,460,1048,,,16.2,-82.95,-171.75
159.78,,-132,300,984,,,16.95,-81.6,-170.85
159.81,,-120,312,892,,,17.7,-78.75,-170.4
159.88,,16,140,832,,,18.3,-72.9,-167.25
159.92,,36,144,892,,,16.95,-69.15,-165.9
159.96,,-36,-52,900,,,15.75,-64.05,-164.25
160.00,,-92,-220,972,,,14.7,-60.75,-160.5
160.03,,-124,-172,912,,,15.45,-56.1,-157.5
160.07,,-28,-296,816,,,15.6,-52.35,-154.5
160.14,,-308,-460,896,,,16.2,-44.25,-147.45
160.18,,-32,-568,952,,,18.15,-40.35,-142.65
160.21,,-148,-692,948,,,18,-37.2,-139.95
160.25,,-8,-620,1008,,,17.4,-33.3,-135.15
160.28,,-64,-512,980,,,18.6,-30,-132.3
160.32,,-64,-532,744,,,19.2,-27.45,-129
160.39,,-168,-688,744,,,19.65,-24.6,-126.15
160.43,,-196,-768,636,,,19.35,-25.05,-124.95
160.46,,-268,-472,612,,,19.2,-25.2,-125.1
160.50,,-268,-696,620,,,18.9,-28.2,-129.45
160.54,,-260,-812,820,,,19.35,-29.25,-133.5
160.58,,-268,-656,884,,,19.65,-32.85,-136.35
160.65,,-292,-512,964,,,17.4,-36.75,-139.8
160.68,,-280,-648,1088,,,18.9,-38.1,-140.4
160.72,,-212,-556,824,,,17.7,-39,-141.3
160.76,,-284,-140,980,,,17.85,-40.8,-143.25
160.79,,-244,-244,1212,,,18.9,-43.35,-145.65
160.83,,-244,116,912,,,19.35,-45.6,-148.05
160.90,,-72,-140,800,,,19.65,-52.2,-154.65
160.94,,-160,-80,920,,,18.9,-52.5,-155.85
160.97,,-96,-112,912,,,19.2,-55.35,-157.2
161.01,,-188,-116,784,,,17.85,-57.45,-158.1
161.04,,-208,4,820,,,18.6,-61.05,-159.75
161.08,,-176,368,1036,,,16.65,-65.55,-162.9
161.26,,-92,240,1032,,,16.8,-82.2,-169.65
161.29,,-104,760,992,,,17.25,-85.05,-170.1
161.33,,-32,560,888,,,17.1,-87.9,-169.65
161.37,,-84,724,788,,,16.2,-88.95,-168.6
161.40,,-112,760,836,,,16.05,-92.55,-169.5
161.44,,-164,780,740,,,16.2,-92.7,-169.35
161.51,,-424,532,700,,,14.85,-92.1,-167.1
161.55,,-456,532,600,,,15.75,-92.7,-168.75
161.58,,-268,688,664,,,15.9,-91.65,-169.5
161.62,,-184,524,724,,,15.3,-89.55,-169.35
161.66,,-180,632,672,,,15.9,-87.3,-169.8
161.69,,-304,516,868,,,15.6,-87,-169.65
161.76,,-184,472,976,,,14.7,-84,-169.35
161.80,,-92,460,940,,,14.55,-83.1,-169.95
161.84,,-132,432,1040,,,14.25,-81.75,-170.1
161.87,,-196,380,984,,,15,-81.15,-170.1
161.91,,-152,280,964,,,15,-76.95,-169.2
161.95,,-80,112,920,,,15.15,-75.45,-168.6
162.02,,8,160,932,,,15.3,-68.1,-165.6
162.06,,-48,-28,1012,,,13.8,-63.9,-163.2
162.09,,-72,-140,1020,,,13.5,-59.7,-160.65
162.13,,0,-228,880,,,13.35,-54.75,-156.6
162.16,,-152,-344,816,,,13.05,-50.1,-152.4
162.20,,-116,-488,1064,,,14.55,-43.5,-147.6
162.27,,-260,-508,840,,,14.85,-36.6,-141.3
162.31,,-180,-652,848,,,14.7,-33.9,-138.15
162.34,,-72,-764,836,,,15.9,-30.45,-134.7
162.38,,-124,-584,756,,,16.95,-27.75,-130.5
162.42,,-196,-544,700,,,17.1,-24.6,-127.5
162.45,,-124,-664,672,,,16.5,-23.85,-124.5
162.52,,-116,-816,612,,,16.65,-22.65,-123.75
162.56,,-120,-684,560,,,17.1,-22.65,-125.55
162.60,,-236,-596,528,,,16.2,-25.05,-126.9
162.64,,-124,-632,832,,,15.9,-27.15,-130.65
162.67,,-212,-772,832,,,16.35,-29.55,-134.85
162.71,,-380,-528,740,,,16.35,-31.65,-138.45
162.78,,-276,-548,980,,,15,-36,-141.75
162.82,,-260,-516,916,,,15.15,-36.6,-142.65
162.85,,-160,-276,812,,,15.9,-38.4,-143.4
162.89,,-188,-240,1116,,,17.25,-39.75,-145.35
162.92,,-96,-240,1040,,,16.05,-42.3,-147.75
162.96,,-244,-32,872,,,17.25,-45.45,-151.35
163.03,,-152,-172,836,,,17.25,-53.4,-158.7
163.07,,-80,-20,936,,,15.9,-55.2,-160.35
163.10,,-68,-120,820,,,16.05,-58.5,-161.1
163.14,,-208,-16,868,,,16.05,-60.75,-162.9
163.18,,-116,364,932,,,15.75,-65.7,-164.85
163.21,,-172,236,1068,,,15.3,-68.85,-168.45
163.29,,-100,548,1068,,,15.6,-76.5,-171.3
163.32,,-308,624,1008,,,17.1,-81.3,-172.8
163.36,,-4,408,1004,,,16.95,-84.75,-173.1
163.40,,-176,540,1044,,,16.35,-85.65,-172.8
163.43,,-112,616,948,,,17.4,-89.25,-172.95
163.47,,-16,544,836,,,17.55,-91.65,-172.65
163.54,,-72,792,900,,,16.5,-95.1,-172.2
163.58,,-192,828,672,,,16.2,-96.75,-172.05
163.61,,-236,828,688,,,15.6,-96.75,-171.6
163.65,,-348,492,684,,,15.15,-96,-171.3
163.68,,-412,516,548,,,15.3,-95.4,-172.2
163.72,,-284,644,640,,,15.75,-93.75,-172.05
163.79,,-224,700,740,,,14.85,-87.75,-172.8
163.83,,-280,552,892,,,14.4,-87,-172.95
163.87,,-188,368,996,,,13.8,-86.4,-172.65
163.90,,-100,444,856,,,13.2,-85.05,-173.25
163.94,,-136,384,992,,,13.65,-84.75,-172.5
163.98,,-168,376,988,,,14.1,-83.85,-172.95
164.05,,-76,228,924,,,14.85,-77.85,-172.2
164.08,,-44,184,916,,,15.15,-75.75,-171.6
164.12,,-24,212,900,,,15.3,-71.85,-170.1
164.16,,20,180,916,,,14.4,-67.8,-167.85
164.19,,-88,-64,1064,,,13.95,-63.3,-165.45
164.23,,-52,-252,852,,,13.65,-60.3,-163.5
164.30,,-44,-376,944,,,14.7,-49.05,-154.2
164.34,,-144,-424,984,,,16.05,-45.3,-147.45
164.37,,-292,-512,848,,,16.65,-38.7,-142.05
164.41,,-196,-584,864,,,17.1,-34.95,-137.4
164.45,,-128,-728,996,,,16.5,-31.2,-134.25
164.48,,-88,-704,912,,,17.25,-28.8,-131.25
164.56,,-128,-660,704,,,18.45,-22.05,-122.85
164.59,,-152,-680,560,,,18.45,-21,-120.15
164.63,,-152,-832,612,,,16.95,-20.7,-119.4
164.66,,-140,-676,532,,,17.1,-21.15,-120.45
164.70,,-276,-592,468,,,16.65,-22.5,-123
164.74,,-352,-636,640,,,16.8,-25.2,-127.5
164.81,,-328,-632,748,,,17.55,-28.95,-132.45
164.84,,-284,-464,752,,,17.25,-30.6,-135.75
164.88,,-236,-536,892,,,16.35,-33.3,-137.55
164.92,,-300,-612,940,,,15.9,-35.55,-139.95
164.95,,-156,-364,820,,,16.35,-36.75,-141
164.99,,-264,-328,1052,,,17.4,-38.4,-142.95
165.06,,-276,-128,820,,,18.6,-41.55,-147.15
165.10,,8,-20,896,,,18.45,-46.8,-151.95
165.13,,-80,-92,748,,,19.35,-51.15,-155.55
165.17,,-152,-64,872,,,18.15,-54,-158.1
165.21,,-128,-80,940,,,17.85,-58.2,-160.8
165.24,,-268,-44,872,,,17.25,-61.95,-162.3
165.43,,-280,552,828,,,16.95,-81.75,-173.1
165.47,,8,420,1020,,,16.8,-84.6,-172.8
165.50,,-148,520,912,,,17.85,-87.45,-173.55
165.54,,-56,672,900,,,18,-90.75,-174.15
165.58,,-164,684,940,,,18.3,-93.75,-174.6
165.61,,-140,720,844,,,17.85,-95.4,-173.7
165.69,,-204,844,796,,,16.5,-98.55,-172.65
165.72,,-268,548,780,,,16.35,-99,-172.95
165.76,,-436,484,508,,,16.35,-97.35,-172.95
165.79,,-344,476,456,,,15.9,-94.95,-174.15
165.83,,-304,444,736,,,16.8,-91.95,-174.6
165.86,,-180,620,692,,,16.35,-88.8,-173.7
165.94,,-308,668,1012,,,16.35,-84,-172.95
165.98,,-232,328,896,,,16.35,-84.9,-172.8
166.01,,-68,364,964,,,16.35,-83.55,-172.5
166.05,,-192,408,1000,,,16.35,-81.9,-173.1
166.08,,-220,456,1008,,,16.8,-80.4,-172.35
166.12,,-136,248,868,,,16.95,-78.15,-172.05
166.19,,-36,108,992,,,18.45,-71.7,-170.1
166.23,,-12,292,852,,,17.85,-67.8,-167.4
166.26,,-28,76,948,,,17.7,-65.25,-165.6
166.30,,-132,-60,1068,,,17.1,-60.9,-163.35
166.34,,-36,-112,852,,,16.05,-56.55,-159.9
166.37,,-88,-244,940,,,16.65,-50.7,-156.6
166.44,,-208,-480,936,,,16.95,-41.25,-147.3
166.48,,-236,-496,972,,,16.65,-35.85,-143.1
166.52,,-268,-420,1016,,,17.85,-34.65,-141.3
166.55,,-212,-696,916,,,16.5,-31.2,-137.55
166.59,,-80,-656,852,,,17.4,-25.5,-134.4
166.63,,-128,-532,868,,,18.15,-23.1,-129.15
166.70,,-132,-676,712,,,19.65,-19.5,-125.55
166.74,,-132,-628,612,,,19.05,-19.2,-123.6
166.77,,-160,-756,672,,,19.05,-19.35,-123.75
166.81,,-152,-608,612,,,18.9,-19.95,-125.25
166.84,,-228,-512,684,,,19.2,-19.8,-125.25
166.88,,-272,-516,784,,,17.85,-22.65,-129.6
166.95,,-316,-444,848,,,19.05,-28.05,-136.2
166.99,,-228,-456,904,,,19.65,-30.3,-140.85
167.02,,-268,-504,880,,,18.45,-34.8,-144.9
167.06,,-272,-392,980,,,18.3,-38.25,-147.3
167.10,,-116,-268,1016,,,19.05,-39.15,-147.75
167.13,,-248,-212,940,,,20.25,-41.25,-151.35
167.21,,-212,72,1140,,,22.8,-49.35,-158.25
167.24,,-248,-12,824,,,22.5,-53.7,-162
167.28,,-80,120,932,,,21,-59.4,-165.45
167.32,,-164,60,944,,,22.05,-64.05,-168.75
167.35,,-144,160,908,,,20.4,-67.65,-170.1
167.39,,-192,336,900,,,20.25,-70.35,-171.45
167.46,,-104,356,852,,,18,-76.95,-177.6
167.50,,-156,484,856,,,16.5,-80.85,-179.7
167.53,,-164,656,892,,,16.2,-83.25,-180.6
167.57,,-132,732,976,,,17.7,-87.9,-180.9
167.60,,-236,644,812,,,18.45,-91.8,-180.6
167.64,,-196,696,724,,,18.6,-95.7,-181.2
167.71,,-92,832,824,,,18.9,-101.25,-179.4
167.75,,-92,760,664,,,19.35,-104.1,-177.3
167.78,,-80,1004,544,,,18.75,-106.5,-175.05
167.82,,-84,1032,364,,,18.15,-108.15,-172.95
167.86,,-116,1044,256,,,17.55,-109.35,-170.7
167.90,,-236,1048,272,,,17.4,-111,-167.4
167.97,,-280,1116,28,,,17.7,-111,-164.85
168.00,,-348,1088,244,,,16.35,-111.75,-161.85
168.04,,-304,1128,248,,,15.75,-111.3,-158.85
168.08,,-196,948,4,,,16.05,-111,-154.65
168.11,,-152,800,140,,,15.6,-109.35,-149.25
168.15,,-200,672,-136,,,14.7,-106.5,-141.6
168.22,,48,940,-460,,,12.9,-100.2,-129
168.26,,12,672,-608,,,10.95,-94.8,-119.55
168.29,,88,516,-760,,,10.05,-88.05,-111.9
168.33,,120,320,-844,,,10.05,-82.65,-105.75
168.36,,168,284,-756,,,10.95,-76.95,-100.65
168.40,,148,292,-1012,,,11.1,-73.65,-96.45
168.47,,128,140,-1040,,,10.05,-65.85,-91.35
168.51,,140,76,-1044,,,12.6,-60.75,-86.55
168.55,,76,-160,-1064,,,11.4,-58.35,-86.4
168.58,,60,-192,-1108,,,12.75,-56.4,-84.6
168.62,,40,-36,-1112,,,12.75,-55.35,-83.55
168.66,,-32,8,-1136,,,13.8,-54.3,-81.9
168.73,,-108,-24,-1100,,,15.15,-52.95,-81.6
168.76,,-64,-128,-1004,,,15.45,-50.7,-80.4
168.80,,-108,-52,-1024,,,16.2,-52.2,-80.7
168.84,,-172,84,-1064,,,16.2,-52.5,-79.65
168.87,,-44,-32,-1072,,,17.25,-52.35,-80.1
168.91,,-88,-44,-1000,,,18.6,-52.5,-79.65
168.98,,-172,36,-884,,,20.55,-54.15,-79.65
169.02,,-188,-4,-1008,,,20.55,-54.6,-81.3
169.05,,-144,12,-880,,,21.9,-54.6,-81
169.09,,-284,-20,-916,,,22.65,-55.5,-82.05
169.13,,-72,-24,-996,,,23.55,-55.95,-81.75
169.16,,-244,104,-876,,,24.6,-56.7,-82.2
169.24,,-236,136,-1132,,,24.3,-57.75,-83.1
169.27,,-148,108,-1188,,,24.6,-59.4,-82.8
169.31,,-332,24,-1288,,,25.05,-60,-84.45
169.34,,-408,232,-1184,,,24.9,-60,-84.15
169.38,,-564,84,-832,,,26.4,-60,-84.15
169.42,,-648,204,-800,,,25.2,-60.75,-83.4
169.57,,-4,76,-948,,,15.15,-58.2,-84.3
169.62,,148,100,-812,,,11.25,-58.2,-86.85
169.66,,164,136,-880,,,7.2,-58.2,-88.8
169.69,,228,84,-832,,,5.85,-58.2,-90.75
169.73,,332,124,-784,,,2.55,-56.85,-93.3
169.76,,1172,-52,-368,,,0.3,-57.75,-96
169.80,,396,180,-772,,,-3,-57.15,-99
169.87,,612,108,-560,,,-6.3,-57.45,-106.8
